Model,Concept,MP Index,Chunk ID,Score
MPNet,behavioural change,4,1815,0.5239146947860718
MPNet,beta diversity,4,1825,0.4592899680137634
MPNet,beta diversity,4,1828,0.40884119272232056
MPNet,bioenergy,3,1664,0.40234866738319397
MPNet,biogeophysical potential,4,1813,0.552258312702179
MPNet,biogeophysical potential,4,1707,0.49885591864585876
MPNet,biogeophysical potential,4,1775,0.4777466654777527
MPNet,biogeophysical potential,1,832,0.46712014079093933
MPNet,biogeophysical potential,4,1828,0.46675974130630493
MPNet,biomass,3,1664,0.4077424108982086
MPNet,biomes,0,326,0.41232630610466003
MPNet,biomes,3,1664,0.4117281436920166
MPNet,biomes,0,143,0.4044506847858429
MPNet,blue carbon,4,1775,0.5659129619598389
MPNet,blue carbon,4,1821,0.5611696243286133
MPNet,blue carbon,4,1710,0.5298587679862976
MPNet,blue carbon,4,1776,0.5188039541244507
MPNet,blue carbon,4,1768,0.515842854976654
MPNet,blue infrastructure,3,1540,0.5165113806724548
MPNet,blue infrastructure,3,1572,0.51063472032547
MPNet,blue infrastructure,5,2166,0.5101652145385742
MPNet,blue infrastructure,3,1582,0.5055038928985596
MPNet,blue infrastructure,3,1642,0.5029596090316772
MPNet,capacity building,0,259,0.45370185375213623
MPNet,carbon–climate feedback,4,1813,0.4715099632740021
MPNet,carbon–climate feedback,4,1772,0.43187928199768066
MPNet,carbon–climate feedback,4,1775,0.4310758709907532
MPNet,carbon–climate feedback,4,1774,0.42554301023483276
MPNet,carbon–climate feedback,4,1700,0.41818711161613464
MPNet,carbon cycle,4,1813,0.424433171749115
MPNet,carbon dioxide,5,2079,0.4223156273365021
MPNet,carbon feedback,4,1813,0.4731326997280121
MPNet,carbon feedback,4,1775,0.4299941062927246
MPNet,carbon feedback,4,1774,0.4265329837799072
MPNet,carbon feedback,4,1772,0.4263631999492645
MPNet,carbon feedback,4,1700,0.41174066066741943
MPNet,carbon neutrality,4,1775,0.49016880989074707
MPNet,carbon neutrality,5,2079,0.48317161202430725
MPNet,carbon neutrality,4,1772,0.4671453833580017
MPNet,carbon neutrality,4,1707,0.46224305033683777
MPNet,carbon neutrality,4,1700,0.45912638306617737
MPNet,cascading impacts,5,2090,0.515859842300415
MPNet,cascading impacts,5,2092,0.4671557545661926
MPNet,cascading impacts,0,245,0.4671346843242645
MPNet,cascading impacts,4,1813,0.4535469710826874
MPNet,cascading impacts,5,2091,0.4521446228027344
MPNet,choice architecture,0,267,0.41461503505706787
MPNet,choice architecture,2,1176,0.40444430708885193
MPNet,chronology,5,2090,0.4384715259075165
MPNet,cities,5,2153,0.5928765535354614
MPNet,cities,3,1440,0.5925295948982239
MPNet,cities,5,1937,0.5913708806037903
MPNet,cities,5,1865,0.590634822845459
MPNet,cities,5,2002,0.5817588567733765
MPNet,citizen science,0,501,0.433007150888443
MPNet,citizen science,4,1781,0.4110494554042816
MPNet,citizen science,4,1837,0.40520378947257996
MPNet,city region,3,1527,0.45133721828460693
MPNet,city region,5,1993,0.4470541775226593
MPNet,city region,5,1994,0.427084356546402
MPNet,city region,2,1081,0.4173048734664917
MPNet,city region,5,1947,0.4110454022884369
MPNet,climate–carbon cycle feedback,4,1813,0.467781662940979
MPNet,climate–carbon cycle feedback,4,1772,0.43084070086479187
MPNet,climate–carbon cycle feedback,4,1775,0.42440542578697205
MPNet,climate–carbon cycle feedback,4,1700,0.42084065079689026
MPNet,climate–carbon cycle feedback,4,1774,0.41856276988983154
MPNet,climate change,4,1813,0.5126957297325134
MPNet,climate change,0,243,0.48678064346313477
MPNet,climate change,4,1774,0.45401597023010254
MPNet,climate change,4,1815,0.4381875991821289
MPNet,climate change,5,2059,0.4330217242240906
MPNet,climate change commitment,4,1774,0.584821879863739
MPNet,climate change commitment,4,1813,0.5752699375152588
MPNet,climate change commitment,4,1773,0.5571907758712769
MPNet,climate change commitment,4,1815,0.5305888056755066
MPNet,climate change commitment,0,243,0.5288837552070618
MPNet,climate finance,4,1707,0.4995729923248291
MPNet,climate finance,4,1813,0.4806050956249237
MPNet,climate finance,4,1773,0.4695620834827423
MPNet,climate finance,4,1774,0.4656999111175537
MPNet,climate finance,4,1772,0.4297337532043457
MPNet,climate governance,4,1774,0.6293829679489136
MPNet,climate governance,4,1707,0.5849823355674744
MPNet,climate governance,4,1773,0.5690771341323853
MPNet,climate governance,4,1813,0.556467592716217
MPNet,climate governance,4,1770,0.5176683664321899
MPNet,climate index,4,1826,0.4889804422855377
MPNet,climate index,4,1825,0.4864101707935333
MPNet,climate index,4,1828,0.474502295255661
MPNet,climate index,4,1774,0.4690035283565521
MPNet,climate index,4,1813,0.4645426571369171
MPNet,climate indicator,5,2059,0.4753897190093994
MPNet,climate indicator,4,1825,0.4743852913379669
MPNet,climate indicator,4,1768,0.46865302324295044
MPNet,climate indicator,0,590,0.4611300826072693
MPNet,climate indicator,4,1826,0.4600982964038849
MPNet,climate information,4,1707,0.565301775932312
MPNet,climate information,4,1774,0.5631396770477295
MPNet,climate information,4,1816,0.538741409778595
MPNet,climate information,0,243,0.537635326385498
MPNet,climate information,4,1813,0.5308775901794434
MPNet,climate justice,4,1707,0.4875822961330414
MPNet,climate justice,4,1773,0.47738271951675415
MPNet,climate justice,4,1813,0.4645204246044159
MPNet,climate justice,4,1779,0.44571998715400696
MPNet,climate justice,4,1774,0.44242021441459656
MPNet,climate literacy,4,1774,0.5195852518081665
MPNet,climate literacy,4,1837,0.46074533462524414
MPNet,climate literacy,4,1813,0.45012426376342773
MPNet,climate literacy,0,243,0.4329858124256134
MPNet,climate literacy,4,1773,0.41990751028060913
MPNet,climate metrics,4,1813,0.4455711841583252
MPNet,climate metrics,4,1825,0.4334747791290283
MPNet,climate metrics,4,1828,0.4154023826122284
MPNet,climate model,4,1813,0.42506828904151917
MPNet,climate projection,4,1813,0.4473283588886261
MPNet,climate projection,5,2059,0.44390684366226196
MPNet,climate projection,4,1774,0.4436100125312805
MPNet,climate projection,0,243,0.4279649555683136
MPNet,climate projection,5,2077,0.41409099102020264
MPNet,climate resilient development,4,1813,0.5799356698989868
MPNet,climate resilient development,4,1773,0.5375878214836121
MPNet,climate resilient development,4,1774,0.5116457939147949
MPNet,climate resilient development,4,1815,0.5018651485443115
MPNet,climate resilient development,4,1707,0.4951947033405304
MPNet,climate resilient development pathways,4,1773,0.5543524026870728
MPNet,climate resilient development pathways,4,1774,0.5440282821655273
MPNet,climate resilient development pathways,4,1707,0.536555826663971
MPNet,climate resilient development pathways,4,1813,0.5358409285545349
MPNet,climate resilient development pathways,4,1815,0.5111777782440186
MPNet,climate-resilient pathways,4,1774,0.5774210095405579
MPNet,climate-resilient pathways,4,1813,0.5716739892959595
MPNet,climate-resilient pathways,4,1707,0.5486328601837158
MPNet,climate-resilient pathways,4,1773,0.5324238538742065
MPNet,climate-resilient pathways,4,1700,0.5028203725814819
MPNet,climate response,4,1813,0.5149493217468262
MPNet,climate response,4,1774,0.45147499442100525
MPNet,climate response,0,243,0.4302598536014557
MPNet,climate response,4,1707,0.41967350244522095
MPNet,climate response,5,2059,0.41346433758735657
MPNet,climate sensitivity,4,1813,0.46558237075805664
MPNet,climate services,4,1774,0.4816674292087555
MPNet,climate services,4,1707,0.44278550148010254
MPNet,climate services,4,1813,0.4291468560695648
MPNet,climate simulation ensemble,4,1813,0.4054693579673767
MPNet,climate simulation ensemble,4,1707,0.40458017587661743
MPNet,climate-smart agriculture,4,1813,0.439014732837677
MPNet,climate-smart agriculture,4,1774,0.4304918944835663
MPNet,climate-smart agriculture,0,243,0.41599422693252563
MPNet,climate system,4,1813,0.41269451379776
MPNet,climatic driver,0,243,0.46104609966278076
MPNet,climatic driver,4,1813,0.4511043429374695
MPNet,climatic driver,0,590,0.41629689931869507
MPNet,climatic impact-driver,0,243,0.4863393306732178
MPNet,climatic impact-driver,0,590,0.44792038202285767
MPNet,climatic impact-driver,4,1813,0.4457313120365143
MPNet,climatic impact-driver,0,244,0.40694674849510193
MPNet,coast,4,1814,0.4628910720348358
MPNet,coast,4,1818,0.4307142496109009
MPNet,coastal erosion,4,1818,0.46028611063957214
MPNet,coastal erosion,4,1814,0.4416879117488861
MPNet,coastal erosion,4,1817,0.4075259566307068
MPNet,community-based adaptation,4,1813,0.45125022530555725
MPNet,community-based adaptation,4,1774,0.44994932413101196
MPNet,community-based adaptation,0,243,0.4445444941520691
MPNet,compatible emissions,4,1772,0.4056061804294586
MPNet,compound risks,5,2092,0.4465447962284088
MPNet,compound risks,5,2091,0.4247760772705078
MPNet,compound risks,5,2090,0.4036921262741089
MPNet,compound weather/climate events,5,2090,0.4555109441280365
MPNet,compound weather/climate events,5,2092,0.42644622921943665
MPNet,concentrations scenario,5,2059,0.43603238463401794
MPNet,concentrations scenario,0,590,0.43474793434143066
MPNet,concentrations scenario,3,1664,0.43346652388572693
MPNet,concentrations scenario,0,243,0.4258573651313782
MPNet,concentrations scenario,0,716,0.42006421089172363
MPNet,Conference of the Parties,0,22,0.4785739481449127
MPNet,Conference of the Parties,4,1742,0.4533226490020752
MPNet,Conference of the Parties,0,172,0.4262710511684418
MPNet,Conference of the Parties,4,1707,0.40861645340919495
MPNet,Conference of the Parties,0,173,0.4018503725528717
MPNet,conservation agriculture,0,583,0.5174039006233215
MPNet,conservation agriculture,1,811,0.5003897547721863
MPNet,conservation agriculture,7,2241,0.4973370134830475
MPNet,conservation agriculture,0,229,0.48697784543037415
MPNet,conservation agriculture,0,469,0.4839276373386383
MPNet,coral bleaching,4,1783,0.4104536771774292
MPNet,cost–benefit analysis,4,1707,0.47951576113700867
MPNet,cost–benefit analysis,5,2077,0.4580034017562866
MPNet,cost–benefit analysis,3,1440,0.4477963447570801
MPNet,cost–benefit analysis,5,1956,0.4391537606716156
MPNet,cost–benefit analysis,0,243,0.43603959679603577
MPNet,cost-effectiveness analysis,4,1707,0.5097671151161194
MPNet,cost-effectiveness analysis,4,1813,0.49069666862487793
MPNet,cost-effectiveness analysis,4,1773,0.43354254961013794
MPNet,cost-effectiveness analysis,4,1700,0.430581271648407
MPNet,cost-effectiveness analysis,5,1956,0.42734771966934204
MPNet,Coupled Model Intercomparison Project,4,1707,0.45709818601608276
MPNet,Coupled Model Intercomparison Project,4,1700,0.43091657757759094
MPNet,Coupled Model Intercomparison Project,4,1828,0.4222863018512726
MPNet,Coupled Model Intercomparison Project,4,1825,0.41645535826683044
MPNet,Coupled Model Intercomparison Project,4,1708,0.40955305099487305
MPNet,cultural impacts,0,243,0.5648800730705261
MPNet,cultural impacts,0,501,0.5226114392280579
MPNet,cultural impacts,0,214,0.5157689452171326
MPNet,cultural impacts,5,1958,0.508893609046936
MPNet,cultural impacts,0,136,0.5006054043769836
MPNet,Dansgaard-Oeschger events,4,1684,0.44299980998039246
MPNet,Dansgaard-Oeschger events,4,1770,0.4383408725261688
MPNet,Dansgaard-Oeschger events,4,1685,0.41853493452072144
MPNet,Dansgaard-Oeschger events,2,1257,0.4166688621044159
MPNet,Dansgaard-Oeschger events,4,1815,0.4115194082260132
MPNet,decarbonisation,5,2079,0.5913042426109314
MPNet,decarbonisation,4,1775,0.4927409291267395
MPNet,decarbonisation,0,243,0.48815715312957764
MPNet,decarbonisation,4,1707,0.48700281977653503
MPNet,decarbonisation,4,1773,0.48011696338653564
MPNet,Decent Living Standard,0,314,0.4309461712837219
MPNet,deforestation,1,812,0.41207537055015564
MPNet,deliberate transformations,0,243,0.5026969313621521
MPNet,deliberate transformations,0,501,0.42942169308662415
MPNet,deliberate transformations,3,1664,0.42388802766799927
MPNet,deliberate transformations,0,53,0.42198699712753296
MPNet,deliberate transformations,3,1644,0.41602951288223267
MPNet,deliberative governance,0,209,0.44463369250297546
MPNet,desertification,3,1664,0.4975835680961609
MPNet,desertification,0,243,0.46966826915740967
MPNet,desertification,2,1104,0.4559808671474457
MPNet,desertification,1,812,0.4451538026332855
MPNet,desertification,0,716,0.4322444796562195
MPNet,detection,0,243,0.4134727716445923
MPNet,developed/developing countries,4,1681,0.49797648191452026
MPNet,developed/developing countries,0,215,0.48370179533958435
MPNet,developed/developing countries,4,1680,0.43665656447410583
MPNet,developed/developing countries,0,52,0.4272434711456299
MPNet,developed/developing countries,0,295,0.4211864769458771
MPNet,diatoms,4,1821,0.4363577663898468
MPNet,diatoms,4,1710,0.4155646860599518
MPNet,dimensions of integration,4,1774,0.6068278551101685
MPNet,dimensions of integration,4,1773,0.5767752528190613
MPNet,dimensions of integration,4,1813,0.5766010880470276
MPNet,dimensions of integration,4,1707,0.5647353529930115
MPNet,dimensions of integration,4,1815,0.5562333464622498
MPNet,disaster,5,2090,0.6123244166374207
MPNet,disaster,5,2091,0.49202361702919006
MPNet,disaster,0,245,0.4463789463043213
MPNet,disaster,2,1173,0.42737993597984314
MPNet,disaster,5,2095,0.4180346429347992
MPNet,disaster management,2,1173,0.5263330936431885
MPNet,disaster management,5,2090,0.5228474736213684
MPNet,disaster management,4,1723,0.4610816538333893
MPNet,disaster management,2,1241,0.44754481315612793
MPNet,disaster management,5,2098,0.44353988766670227
MPNet,disaster risk,5,2090,0.48061633110046387
MPNet,disaster risk,5,2091,0.45846033096313477
MPNet,disaster risk,2,1173,0.44793835282325745
MPNet,disaster risk,0,245,0.4380393326282501
MPNet,disaster risk,5,2092,0.4285430908203125
MPNet,disaster risk management,2,1173,0.5733422040939331
MPNet,disaster risk management,5,2090,0.5026367902755737
MPNet,disaster risk management,5,2164,0.4648277759552002
MPNet,disaster risk management,5,2098,0.4611670970916748
MPNet,disaster risk management,5,2163,0.45479923486709595
MPNet,disaster risk reduction,2,1173,0.5290065407752991
MPNet,disaster risk reduction,5,2090,0.4787891209125519
MPNet,disaster risk reduction,4,1816,0.4673442542552948
MPNet,disaster risk reduction,5,2163,0.45533666014671326
MPNet,disaster risk reduction,4,1813,0.45108622312545776
MPNet,drainage,5,2067,0.5668835043907166
MPNet,drainage,5,2069,0.5446420311927795
MPNet,drainage,3,1662,0.518446147441864
MPNet,drainage,0,482,0.516445517539978
MPNet,drainage,5,2085,0.5089138746261597
MPNet,drought,0,245,0.4232051968574524
MPNet,drought,5,2073,0.4182872176170349
MPNet,drought,5,2067,0.4146497845649719
MPNet,early warning systems,4,1813,0.48412373661994934
MPNet,early warning systems,4,1816,0.45422664284706116
MPNet,early warning systems,5,2099,0.4519914388656616
MPNet,early warning systems,4,1708,0.4418221712112427
MPNet,early warning systems,0,245,0.4375917613506317
MPNet,earth’s energy budget,4,1813,0.459598183631897
MPNet,earth's energy imbalance,4,1813,0.41337600350379944
MPNet,earth's energy imbalance,3,1664,0.41296181082725525
MPNet,earth's energy imbalance,5,2079,0.40844470262527466
MPNet,earth system feedbacks,4,1774,0.48835673928260803
MPNet,earth system feedbacks,4,1813,0.48688459396362305
MPNet,earth system feedbacks,0,243,0.46072667837142944
MPNet,earth system feedbacks,4,1707,0.4607126712799072
MPNet,earth system feedbacks,0,590,0.4579854905605316
MPNet,earth system model,4,1772,0.4458242356777191
MPNet,earth system model,4,1775,0.4430144727230072
MPNet,earth system model,4,1813,0.424168199300766
MPNet,earth system model,4,1700,0.4072475731372833
MPNet,earth system sensitivity,4,1813,0.4647796154022217
MPNet,earth system sensitivity,4,1769,0.4183386266231537
MPNet,earth system sensitivity,4,1815,0.4155261814594269
MPNet,earth system sensitivity,3,1659,0.4084799289703369
MPNet,earth system sensitivity,4,1700,0.40659305453300476
MPNet,ecosystem,0,143,0.46842408180236816
MPNet,ecosystem,0,144,0.4455062448978424
MPNet,ecosystem-based adaptation,4,1774,0.6515868306159973
MPNet,ecosystem-based adaptation,4,1813,0.6221968531608582
MPNet,ecosystem-based adaptation,0,243,0.5661220550537109
MPNet,ecosystem-based adaptation,4,1825,0.5414384603500366
MPNet,ecosystem-based adaptation,4,1828,0.532440721988678
MPNet,ecosystem health,0,144,0.4176214933395386
MPNet,ecosystem health,0,143,0.41506195068359375
MPNet,ecosystem health,0,243,0.40095579624176025
MPNet,ecosystem services,0,143,0.5273066759109497
MPNet,ecosystem services,0,144,0.4688565731048584
MPNet,ecosystem services,4,1720,0.45920103788375854
MPNet,ecosystem services,4,1794,0.45807331800460815
MPNet,ecosystem services,0,201,0.45274946093559265
MPNet,effective equilibrium climate sensitivity,4,1813,0.4397919476032257
MPNet,effective equilibrium climate sensitivity,5,2059,0.4169378876686096
MPNet,ekman transport,4,1803,0.4146672189235687
MPNet,"embodied  [emissions, water, land]",4,1775,0.4370793402194977
MPNet,"embodied  [emissions, water, land]",3,1664,0.40783247351646423
MPNet,"embodied  [emissions, water, land]",0,243,0.4061075747013092
MPNet,"embodied  [emissions, water, land]",5,2079,0.4027637541294098
MPNet,emergence,0,243,0.48429110646247864
MPNet,emergence,4,1813,0.4549151360988617
MPNet,emergence,0,292,0.4261866509914398
MPNet,emergence,0,590,0.4108579754829407
MPNet,emergence,5,2059,0.4102313220500946
MPNet,Emission and Socio-economic Scenario Ensemble,4,1707,0.46819382905960083
MPNet,Emission and Socio-economic Scenario Ensemble,4,1775,0.4539869725704193
MPNet,Emission and Socio-economic Scenario Ensemble,5,2079,0.4537322521209717
MPNet,Emission and Socio-economic Scenario Ensemble,1,804,0.4516460597515106
MPNet,Emission and Socio-economic Scenario Ensemble,4,1828,0.4334474503993988
MPNet,emission pathways,5,2079,0.4393695592880249
MPNet,emissions scenario,3,1664,0.4486762583255768
MPNet,emissions scenario,0,243,0.44801679253578186
MPNet,emissions scenario,0,590,0.43898409605026245
MPNet,emissions scenario,4,1775,0.4299986660480499
MPNet,emissions scenario,5,2059,0.42960116267204285
MPNet,enabling conditions,0,243,0.44165313243865967
MPNet,enabling conditions,4,1774,0.43758299946784973
MPNet,enabling conditions,4,1680,0.4356783926486969
MPNet,enabling conditions,4,1773,0.42768943309783936
MPNet,enabling conditions,4,1707,0.4239547550678253
MPNet,energy access,5,2076,0.4725130796432495
MPNet,energy access,5,2083,0.47075772285461426
MPNet,energy access,3,1378,0.46134552359580994
MPNet,energy access,5,2077,0.4468488395214081
MPNet,energy access,3,1646,0.44553476572036743
MPNet,energy poverty,5,2076,0.4810218811035156
MPNet,energy poverty,3,1663,0.43204301595687866
MPNet,energy poverty,5,2083,0.4263741672039032
MPNet,energy poverty,4,1807,0.4209897518157959
MPNet,energy poverty,3,1664,0.4145907461643219
MPNet,energy security,3,1378,0.4248846471309662
MPNet,energy security,4,1807,0.40638068318367004
MPNet,enhanced weathering,4,1772,0.4107246696949005
MPNet,equilibrium climate sensitivity,4,1813,0.4457255005836487
MPNet,equilibrium climate sensitivity,5,2059,0.42544025182724
MPNet,eutrophication,9,2476,0.43374261260032654
MPNet,exposure,5,2092,0.4706234335899353
MPNet,exposure,0,243,0.4578710198402405
MPNet,exposure,5,2091,0.453158974647522
MPNet,exposure,4,1794,0.4376961588859558
MPNet,exposure,0,246,0.42849165201187134
MPNet,extended concentration pathways,0,292,0.4209148585796356
MPNet,extended concentration pathways,5,2167,0.40121087431907654
MPNet,extreme sea level,4,1768,0.5516669154167175
MPNet,extreme sea level,4,1817,0.536871075630188
MPNet,extreme sea level,4,1815,0.515903115272522
MPNet,extreme sea level,4,1771,0.5102740526199341
MPNet,extreme sea level,4,1769,0.505894660949707
MPNet,feasibility,4,1813,0.6300856471061707
MPNet,feasibility,4,1707,0.6166868805885315
MPNet,feasibility,4,1774,0.6165924072265625
MPNet,feasibility,4,1773,0.6024333238601685
MPNet,feasibility,0,243,0.5893862247467041
MPNet,fitness-for-purpose,4,1813,0.44736582040786743
MPNet,fitness-for-purpose,5,2059,0.4468071758747101
MPNet,fitness-for-purpose,4,1825,0.4367580711841583
MPNet,fitness-for-purpose,4,1707,0.4245581030845642
MPNet,fitness-for-purpose,4,1828,0.4095844030380249
MPNet,flaring,5,2092,0.4003618657588959
MPNet,flexibility,5,2076,0.45085346698760986
MPNet,flexibility,5,2077,0.4454294443130493
MPNet,flexibility,3,1644,0.4206322431564331
MPNet,flexibility,3,1664,0.40688902139663696
MPNet,flexibility,6,2193,0.4045906066894531
MPNet,flexible governance,1,843,0.4425528049468994
MPNet,flexible governance,0,167,0.4388609230518341
MPNet,flexible governance,0,215,0.4319878816604614
MPNet,flexible governance,1,839,0.4254348874092102
MPNet,flexible governance,0,27,0.42323940992355347
MPNet,flood,2,1110,0.5106920599937439
MPNet,flood,5,2061,0.4510597586631775
MPNet,flood,3,1409,0.4099958837032318
MPNet,flood,1,819,0.4027591347694397
MPNet,forest degradation,1,812,0.47034844756126404
MPNet,glacial-interglacial cycles,4,1825,0.41380104422569275
MPNet,glacial-interglacial cycles,3,1659,0.40579816699028015
MPNet,glacial-interglacial cycles,4,1815,0.4038783609867096
MPNet,glacial or glaciation,1,930,0.40327638387680054
MPNet,glaciated,1,904,0.4095248579978943
MPNet,Global Environment Facility,2,1249,0.4725422263145447
MPNet,Global Environment Facility,2,1250,0.4616965651512146
MPNet,Global Environment Facility,4,1854,0.45299023389816284
MPNet,Global Environment Facility,4,1766,0.44574934244155884
MPNet,Global Environment Facility,1,856,0.4359229803085327
MPNet,global carbon budget,4,1775,0.5296212434768677
MPNet,global carbon budget,4,1700,0.49001914262771606
MPNet,global carbon budget,4,1854,0.489065021276474
MPNet,global carbon budget,4,1773,0.48678961396217346
MPNet,global carbon budget,4,1825,0.48676392436027527
MPNet,global change,0,243,0.5007904171943665
MPNet,global change,4,1825,0.4823908507823944
MPNet,global change,4,1813,0.4677058756351471
MPNet,global change,4,1774,0.4470074474811554
